Parameters:
  Sample_Temperature : 20.0 °C
  Sample_TargetTemperature : 20.0 °C
  Stirrer_State : Off
  Exc_Wavelength : 485.0 nm
  Exc_Bandpass : 1.5 nm
  Exc_Polarisation : 0.0 °
  Exc_Source : PDL 800-D
  Exc_Attenuation : 10% (4)
  Det_Wavelength : 485.0 nm
  Det_Bandpass : 10.8 nm
  Det_Polarisation : 0.0 °
  Det_Lens_Position : 6.0 mm
  Det_Attenuation : 6 %
  Det_Filter : FGL 495 (1)
  Det_Grating : 1200gr_500bl (1)
  Detector : UV-red [HPD]
  Meas_BinWidth : 8 ps
  Meas_BaseResolution : 1 ps
  Sync_Frequency : 19507840 Hz
  Sync_Source : PDL 800 D
  Signal_Rate : 98320 cps
  Start_Date : 10/20/2015
  Start_Time : 11:08:12
  PhotonCounter : HydraHarp 400 1011011 1.21
  EasyTau : 1874
  Signal_CFD Level : 70 mV
  Signal_CFD Zero Cross : 10 mV
  Signal_Offset : 0 ps
  Signal_Enable : true
  Sync_CFD Level : 160 mV
  Sync_CFD Zero Cross : 10 mV
  Sync_Offset : 30000 ps
  Sync_SyncDiv : 8 
   : 
	NOD:      	 SH:0.1.0.9 SW:1.0.4.213 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SYS):	 SH:0.1.0.6 SW:1.0.4.213 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:1.0.4.20 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:0.1.0.9 SW:1.0.4.24 HW:0.1.2.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.0.3.12 SW:1.0.4.24 HW:0.1.1.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:1.0.4.20 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:0.1.0.9 SW:1.0.4.24 HW:0.1.2.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.0.3.12 SW:1.0.4.24 HW:0.1.1.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.0.3.12 SW:1.0.4.24 HW:0.1.1.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.213 HW:0.0.1.2 AUX:0.0.0.0
	DEV(SMP):	 SH:1.0.4.32 SW:1.0.4.224 HW:0.1.1.10 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.0.3.12 SW:1.0.4.24 HW:0.1.1.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(MCR):	 SH:1.0.4.100 SW:1.0.4.179 HW:0.1.1.10 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:0.0.0.0 HW:0.0.0.0 AUX:0.0.0.0
	DEV(ETC):	 SH:0.1.0.8 SW:0.0.0.0 HW:0.0.0.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:0.0.0.0 HW:0.0.0.0 AUX:0.0.0.0
	DEV(LSC):	 SH:0.1.0.8 SW:0.1.0.1 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:0.0.0.0 HW:0.0.0.0 AUX:0.0.0.0
	DEV(LSC):	 SH:0.1.0.8 SW:0.1.0.1 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.7.49 HW:0.0.2.4 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.0 SW:1.1.7.115 HW:0.0.2.4 AUX:0.0.0.0
  Sample : <undefined>
  Solvent : <undefined>

Data:
Time [ns]	Intensity [Cnts.]
1.66400004886214	5
1.67199998291068	6
1.68000002798152	5
1.68799996203006	6
1.69600000710091	4
1.70399994114945	8
1.71199998622029	9
1.72000003129114	7
1.72799996533968	7
1.73600001041052	7
1.74399994445906	2
1.75199998952991	11
1.76000003460075	4
1.76799996864929	8
1.77600001372014	8
1.78399994776868	8
1.79199999283952	8
1.80000003791037	5
1.80799997195891	6
1.81600001702975	5
1.82399995107829	4
1.83199999614914	5
1.84000004121998	8
1.84799997526852	7
1.85600002033937	5
1.86400006541021	4
1.87199988843645	2
1.87999993350729	3
1.88799997857814	6
1.89600002364898	10
1.90400006871982	10
1.91199989174606	2
1.91999993681691	7
1.92799998188775	11
1.9360000269586	7
1.94400007202944	7
1.95199989505568	7
1.95999994012652	7
1.96799998519737	6
1.97600003026821	8
1.98400007533905	9
1.99199989836529	12
1.99999994343614	8
2.00799998850698	2
2.01600003357782	7
2.02400007864867	12
2.03199990167491	9
2.03999994674575	4
2.0479999918166	5
2.05600003688744	6
2.06400008195828	8
2.07199990498452	5
2.07999995005537	5
2.08799999512621	6
2.09600004019705	3
2.1040000852679	6
2.11199990829414	6
2.11999995336498	4
2.12799999843583	2
2.13600004350667	10
2.14400008857751	5
2.15199991160375	8
2.1599999566746	10
2.16800000174544	7
2.17600004681628	11
2.18400009188713	8
2.19199991491337	9
2.19999995998421	9
2.20800000505506	5
2.2160000501259	10
2.22400009519674	3
2.23199991822298	9
2.23999996329383	12
2.24800000836467	6
2.25600005343551	5
2.26400009850636	9
2.2719999215326	6
2.27999996660344	8
2.28800001167428	6
2.29600005674513	3
2.30400010181597	7
2.31199992484221	9
2.31999996991306	7
2.3280000149839	2
2.33600006005474	5
2.34399988308098	5
2.35199992815183	4
2.35999997322267	13
2.36800001829351	5
2.37600006336436	8
2.3839998863906	6
2.39199993146144	8
2.39999997653229	3
2.40800002160313	8
2.41600006667397	5
2.42399988970021	6
2.43199993477106	7
2.4399999798419	6
2.44800002491274	2
2.45600006998359	5
2.46399989300983	5
2.47199993808067	3
2.47999998315152	7
2.48800002822236	4
2.4960000732932	8
2.50399989631944	3
2.51199994139029	8
2.51999998646113	6
2.52800003153197	8
2.53600007660282	7
2.54399989962906	7
2.5519999446999	8
2.55999998977074	4
2.56800003484159	8
2.57600007991243	6
2.58399990293867	6
2.59199994800952	5
2.59999999308036	5
2.6080000381512	4
2.61600008322205	2
2.62399990624829	5
2.63199995131913	3
2.63999999638997	2
2.64800004146082	6
2.65600008653166	6
2.6639999095579	14
2.67199995462875	6
2.67999999969959	6
2.68800004477043	4
2.69600008984128	9
2.70399991286752	4
2.71199995793836	6
2.7200000030092	5
2.72800004808005	5
2.73600009315089	3
2.74399991617713	8
2.75199996124798	4
2.76000000631882	4
2.76800005138966	10
2.77600009646051	6
2.78399991948675	7
2.79199996455759	10
2.80000000962843	5
2.80800005469928	8
2.81599987772552	6
2.82399992279636	8
2.8319999678672	7
2.84000001293805	6
2.84800005800889	2
2.85599988103513	2
2.86399992610598	5
2.87199997117682	8
2.88000001624766	4
2.88800006131851	10
2.89599988434475	0
2.90399992941559	6
2.91199997448643	6
2.92000001955728	9
2.92800006462812	8
2.93599988765436	6
2.94399993272521	8
2.95199997779605	5
2.96000002286689	4
2.96800006793774	6
2.97599989096398	5
2.98399993603482	5
2.99199998110566	7
3.00000002617651	8
3.00800007124735	7
3.01599989427359	7
3.02399993934444	9
3.03199998441528	7
3.04000002948612	6
3.04800007455697	4
3.05599989758321	7
3.06399994265405	3
3.07199998772489	7
3.08000003279574	11
3.08800007786658	2
3.09599990089282	3
3.10399994596366	9
3.11199999103451	3
3.12000003610535	8
3.1280000811762	6
3.13599990420244	11
3.14399994927328	5
3.15199999434412	8
3.16000003941497	11
3.16800008448581	4
3.17599990751205	11
3.18399995258289	2
3.19199999765374	8
3.20000004272458	5
3.20800008779543	6
3.21599991082167	4
3.22399995589251	7
3.23200000096335	4
3.2400000460342	8
3.24800009110504	6
3.25599991413128	5
3.26399995920212	5
3.27200000427297	4
3.28000004934381	12
3.28800009441466	4
3.29599991744089	8
3.30399996251174	4
3.31200000758258	5
3.32000005265343	4
3.32800009772427	5
3.33599992075051	6
3.34399996582135	3
3.3520000108922	5
3.36000005596304	9
3.36799987898928	3
3.37599992406012	6
3.38399996913097	7
3.39200001420181	7
3.40000005927266	3
3.4079998822989	8
3.41599992736974	4
3.42399997244058	3
3.43200001751143	3
3.44000006258227	6
3.44799988560851	1
3.45599993067935	4
3.4639999757502	7
3.47200002082104	5
3.48000006589189	5
3.48799988891813	6
3.49599993398897	4
3.50399997905981	5
3.51200002413066	9
3.5200000692015	5
3.52799989222774	12
3.53599993729858	2
3.54399998236943	6
3.55200002744027	5
3.56000007251112	4
3.56799989553735	11
3.5759999406082	8
3.58399998567904	7
3.59200003074989	4
3.60000007582073	4
3.60799989884697	5
3.61599994391781	4
3.62399998898866	5
3.6320000340595	4
3.64000007913035	4
3.64799990215658	6
3.65599994722743	3
3.66399999229827	10
3.67200003736912	7
3.68000008243996	4
3.6879999054662	8
3.69599995053704	10
3.70399999560789	2
3.71200004067873	4
3.72000008574958	4
3.72800013082042	4
3.73599995384666	7
3.7439997768729	6
3.75200004398835	4
3.75999986701458	8
3.76800013413003	6
3.77599995715627	13
3.78399978018251	10
3.79200004729796	10
3.7999998703242	8
3.80800013743965	6
3.81599996046589	10
3.82399978349213	11
3.83200005060758	17
3.83999987363382	10
3.84800014074926	16
3.8559999637755	9
3.86399978680174	10
3.87200005391719	14
3.87999987694343	17
3.88800014405888	12
3.89599996708512	12
3.90399979011136	16
3.91200005722681	17
3.91999988025304	19
3.92800014736849	20
3.93599997039473	12
3.94399979342097	23
3.95200006053642	26
3.95999988356266	29
3.96800015067811	29
3.97599997370435	26
3.98399979673059	33
3.99200006384604	22
3.99999988687227	30
4.00800015398772	25
4.01599997701396	32
4.0239998000402	30
4.03200006715565	23
4.03999989018189	17
4.04800015729734	20
4.05599998032358	18
4.06399980334982	17
4.07200007046526	16
4.0799998934915	18
4.08800016060695	13
4.09599998363319	14
4.10399980665943	12
4.11200007377488	15
4.11999989680112	12
4.12800016391657	10
4.13599998694281	11
4.14399980996905	9
4.15200007708449	12
4.15999990011073	9
4.16800016722618	9
4.17599999025242	9
4.18399981327866	4
4.19200008039411	9
4.19999990342035	7
4.2080001705358	4
4.21599999356204	6
4.22399981658828	9
4.23200008370372	7
4.23999990672996	6
4.24800017384541	7
4.25599999687165	12
4.26399981989789	3
4.27200008701334	8
4.27999991003958	3
4.28800017715503	7
4.29600000018127	8
4.30399982320751	7
4.31200009032295	4
4.31999991334919	15
4.32800018046464	7
4.33600000349088	7
4.34399982651712	9
4.35200009363257	6
4.35999991665881	7
4.36800018377426	8
4.3760000068005	7
4.38399982982673	2
4.39200009694218	8
4.39999991996842	3
4.40800018708387	8
4.41600001011011	2
4.42399983313635	3
4.4320001002518	6
4.43999992327804	6
4.44800019039349	11
4.45600001341973	8
4.46399983644596	2
4.47200010356141	6
4.47999992658765	13
4.4880001937031	24
4.49600001672934	47
4.50399983975558	85
4.51200010687103	170
4.51999992989727	265
4.52800019701272	530
4.53600002003895	923
4.54399984306519	1481
4.55200011018064	2372
4.55999993320688	3832
4.56800020032233	5690
4.57600002334857	8472
4.58399984637481	12526
4.59200011349026	17725
4.5999999365165	24781
4.60800020363195	34056
4.61600002665818	45536
4.62399984968442	60685
4.63200011679987	79092
4.63999993982611	101759
4.64799976285235	129625
4.6560000299678	162037
4.66399985299404	200642
4.67200012010949	245422
4.67999994313573	295082
4.68799976616197	350924
4.69600003327741	413873
4.70399985630365	482067
4.7120001234191	553893
4.71999994644534	633775
4.72799976947158	717448
4.73600003658703	804210
4.74399985961327	894062
4.75200012672872	989628
4.75999994975496	1084945
4.76799977278119	1175160
4.77600003989664	1257418
4.78399986292288	1323597
4.79200013003833	1368505
4.79999995306457	1385690
4.80799977609081	1368280
4.81600004320626	1322834
4.8239998662325	1256573
4.83200013334795	1169325
4.83999995637419	1073520
4.84799977940042	971283
4.85600004651587	871953
4.86399986954211	780702
4.87200013665756	694216
4.8799999596838	613233
4.88799978271004	539939
4.89600004982549	474881
4.90399987285173	417040
4.91200013996718	364933
4.91999996299342	318565
4.92799978601965	278364
4.9360000531351	242646
4.94399987616134	212933
4.95200014327679	184823
4.95999996630303	161113
4.96799978932927	140403
4.97600005644472	122823
4.98399987947096	107069
4.99200014658641	93148
4.99999996961265	81311
5.00799979263888	70925
5.01600005975433	62113
5.02399988278057	53750
5.03200014989602	47270
5.03999997292226	41402
5.0479997959485	36368
5.05600006306395	31770
5.06399988609019	27967
5.07200015320564	24600
5.07999997623187	21675
5.08799979925811	19366
5.09600006637356	16918
5.1039998893998	15177
5.11200015651525	13678
5.11999997954149	11947
5.12799980256773	10650
5.13600006968318	9314
5.14399989270942	8188
5.15200015982487	7370
5.1599999828511	6476
5.16799980587734	5688
5.17600007299279	5118
5.18399989601903	4427
5.19200016313448	4012
5.19999998616072	3680
5.20799980918696	3282
5.21600007630241	2916
5.22399989932865	2679
5.2320001664441	2434
5.23999998947033	2173
5.24799981249657	2020
5.25600007961202	2021
5.26399990263826	1710
5.27200016975371	1765
5.27999999277995	1595
5.28799981580619	1602
5.29600008292164	1523
5.30399990594788	1483
5.31200017306332	1463
5.31999999608956	1499
5.3279998191158	1432
5.33600008623125	1310
5.34399990925749	1379
5.35200017637294	1501
5.35999999939918	1502
5.36799982242542	1564
5.37600008954087	1586
5.38399991256711	1579
5.39200017968255	1671
5.40000000270879	1718
5.40799982573503	1667
5.41600009285048	1630
5.42399991587672	1680
5.43200018299217	1525
5.44000000601841	1519
5.44799982904465	1481
5.4560000961601	1444
5.46399991918634	1460
5.47200018630178	1427
5.48000000932802	1389
5.48799983235426	1364
5.49600009946971	1340
5.50399992249595	1412
5.5120001896114	1259
5.52000001263764	1244
5.52799983566388	1298
5.53600010277933	1217
5.54399992580556	1166
5.55200019292101	1003
5.56000001594725	1015
5.56799983897349	909
5.57600010608894	884
5.58399992911518	772
5.59200019623063	743
5.60000001925687	663
5.60799984228311	566
5.61600010939856	551
5.62399993242479	476
5.63199975545103	452
5.64000002256648	405
5.64799984559272	400
5.65600011270817	340
5.66399993573441	279
5.67199975876065	302
5.6800000258761	270
5.68799984890234	234
5.69600011601779	228
5.70399993904402	193
5.71199976207026	163
5.72000002918571	169
5.72799985221195	134
5.7360001193274	151
5.74399994235364	126
5.75199976537988	133
5.76000003249533	127
5.76799985552157	107
5.77600012263702	100
5.78399994566325	96
5.79199976868949	105
5.80000003580494	83
5.80799985883118	104
5.81600012594663	105
5.82399994897287	102
5.83199977199911	94
5.84000003911456	94
5.8479998621408	111
5.85600012925624	92
5.86399995228248	93
5.87199977530872	124
5.88000004242417	113
5.88799986545041	134
5.89600013256586	127
5.9039999555921	142
5.91199977861834	143
5.92000004573379	125
5.92799986876003	157
5.93600013587547	137
5.94399995890171	155
5.95199978192795	156
5.9600000490434	161
5.96799987206964	135
5.97600013918509	155
5.98399996221133	161
5.99199978523757	157
6.00000005235302	151
6.00799987537926	169
6.0160001424947	161
6.02399996552094	157
6.03199978854718	165
6.04000005566263	154
6.04799987868887	136
6.05600014580432	122
6.06399996883056	122
6.0719997918568	107
6.08000005897225	106
6.08799988199848	90
6.09600014911393	81
6.10399997214017	72
6.11199979516641	67
6.12000006228186	50
6.1279998853081	52
6.13600015242355	52
6.14399997544979	42
6.15199979847603	42
6.16000006559148	33
6.16799988861771	47
6.17600015573316	41
6.1839999787594	29
6.19199980178564	36
6.20000006890109	39
6.20799989192733	27
6.21600015904278	34
6.22399998206902	24
6.23199980509526	39
6.2400000722107	31
6.24799989523694	36
6.25600016235239	37
6.26399998537863	27
6.27199980840487	27
6.28000007552032	27
6.28799989854656	31
6.29600016566201	29
6.30399998868825	35
6.31199981171449	25
6.32000007882994	23
6.32799990185617	22
6.33600016897162	19
6.34399999199786	34
6.3519998150241	21
6.36000008213955	22
6.36799990516579	28
6.37600017228124	24
6.38399999530748	16
6.39199981833372	20
6.40000008544916	21
6.4079999084754	22
6.41600017559085	18
6.42399999861709	16
6.43199982164333	9
6.44000008875878	12
6.44799991178502	17
6.45600017890047	12
6.46400000192671	16
6.47199982495295	20
6.48000009206839	23
6.48799991509463	16
6.49600018221008	13
6.50400000523632	20
6.51199982826256	13
6.52000009537801	13
6.52799991840425	21
6.5360001855197	11
6.54400000854594	13
6.55199983157218	19
6.56000009868762	16
6.56799992171386	10
6.57600018882931	17
6.58400001185555	12
6.59199983488179	9
6.60000010199724	9
6.60799992502348	11
6.61600019213893	9
6.62400001516517	6
6.6319998381914	11
6.64000010530685	13
6.64799992833309	11
6.65600019544854	12
6.66400001847478	14
6.67199984150102	18
6.68000010861647	18
6.68799993164271	16
6.69599975466895	13
6.7040000217844	10
6.71199984481063	18
6.72000011192608	16
6.72799993495232	11
6.73599975797856	18
6.74400002509401	9
6.75199984812025	14
6.7600001152357	9
6.76799993826194	8
6.77599976128818	10
6.78400002840362	6
6.79199985142986	13
6.80000011854531	10
6.80799994157155	4
6.81599976459779	6
6.82400003171324	11
6.83199985473948	12
6.84000012185493	11
6.84799994488117	10
6.85599976790741	12
6.86400003502285	11
6.87199985804909	11
6.88000012516454	13
6.88799994819078	10
6.89599977121702	9
6.90400003833247	11
6.91199986135871	7
6.92000012847416	8
6.9279999515004	10
6.93599977452664	15
6.94400004164208	7
6.95199986466832	16
6.96000013178377	6
6.96799995481001	11
6.97599977783625	16
6.9840000449517	13
6.99199986797794	9
7.00000013509339	6
7.00799995811963	9
7.01599978114586	7
7.02400004826131	9
7.03199987128755	8
7.040000138403	12
7.04799996142924	7
7.05599978445548	14
7.06400005157093	17
7.07199987459717	11
7.08000014171262	8
7.08799996473886	9
7.09599978776509	9
7.10400005488054	8
7.11199987790678	12
7.12000014502223	7
7.12799996804847	6
7.13599979107471	13
7.14400005819016	13
7.1519998812164	15
7.16000014833185	3
7.16799997135809	10
7.17599979438433	8
7.18400006149977	8
7.19199988452601	10
7.20000015164146	7
7.2079999746677	11
7.21599979769394	11
7.22400006480939	6
7.23199988783563	11
7.24000015495108	16
7.24799997797732	9
7.25599980100355	9
7.264000068119	7
7.27199989114524	7
7.28000015826069	9
7.28799998128693	6
7.29599980431317	6
7.30400007142862	10
7.31199989445486	14
7.32000016157031	11
7.32799998459655	9
7.33599980762278	5
7.34400007473823	8
7.35199989776447	15
7.36000016487992	5
7.36799998790616	12
7.3759998109324	10
7.38400007804785	10
7.39199990107409	9
7.40000016818954	9
7.40799999121577	9
7.41599981424201	12
7.42400008135746	10
7.4319999043837	9
7.44000017149915	11
7.44799999452539	10
7.45600026164084	11
7.46400008466708	7
7.47199990769332	13
7.47999973071956	3
7.48799955374579	5
7.49600026495045	8
7.50400008797669	14
7.51199991100293	6
7.51999973402917	10
7.52799955705541	9
7.53600026826007	4
7.54400009128631	9
7.55199991431255	9
7.55999973733879	8
7.56799956036502	12
7.57600027156968	10
7.58400009459592	6
7.59199991762216	9
7.5999997406484	10
7.60799956367464	11
7.6160002748793	15
7.62400009790554	8
7.63199992093178	7
7.63999974395801	11
7.64799956698425	11
7.65600027818891	7
7.66400010121515	6
7.67199992424139	9
7.67999974726763	10
7.68799957029387	5
7.69600028149853	4
7.70400010452477	5
7.71199992755101	12
7.71999975057724	12
7.72799957360348	7
7.73600028480814	11
