Parameters:
  Sample : Sample_1
  Solvent : <unspecified>
  Comment : 

  Sample_Temperature : 20.0 °C
  Sample_TargetTemperature : 20.0 °C
  Stirrer_State : Off
  Exc_Wavelength : 485.0 nm
  Exc_Bandpass : 1.5 nm
  Exc_Polarisation : 0.0 °
  Exc_Source : PDL 800-D
  Exc_Attenuation : 10% (4)
  Det_Wavelength : 520.0 nm
  Det_Bandpass : 10.8 nm
  Det_Polarisation : 54.7 °
  Det_Lens_Position : 6.0 mm
  Det_Attenuation : 10 %
  Det_Filter : FGL 495 (1)
  Det_Grating : 1200gr_500bl (1)
  Detector : UV-red [HPD]
  Meas_Time : 319.1 s
  Meas_BinWidth : 8 ps
  Meas_BaseResolution : 1 ps
  Meas_Stop : 50000 counts
  Meas_PeakCounts : 50000 counts
  Sync_Frequency : 19507560 Hz
  Sync_Source : PDL 800 D
  Signal_Rate : 83640 cps
  Start_Date : 10/20/2015
  Start_Time : 11:23:51
  PhotonCounter : HydraHarp 400 1011011 1.21
  EasyTau : 1874
  Signal_CFD Level : 70 mV
  Signal_CFD Zero Cross : 10 mV
  Signal_Offset : 0 ps
  Signal_Enable : true
  Sync_CFD Level : 160 mV
  Sync_CFD Zero Cross : 10 mV
  Sync_Offset : 30000 ps
  Sync_SyncDiv : 8 
   : 
	NOD:      	 SH:0.1.0.9 SW:1.0.4.213 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SYS):	 SH:0.1.0.6 SW:1.0.4.213 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:1.0.4.20 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:0.1.0.9 SW:1.0.4.24 HW:0.1.2.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.0.3.12 SW:1.0.4.24 HW:0.1.1.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:1.0.4.20 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:0.1.0.9 SW:1.0.4.24 HW:0.1.2.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.0.3.12 SW:1.0.4.24 HW:0.1.1.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.0.3.12 SW:1.0.4.24 HW:0.1.1.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.213 HW:0.0.1.2 AUX:0.0.0.0
	DEV(SMP):	 SH:1.0.4.32 SW:1.0.4.224 HW:0.1.1.10 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.0.3.12 SW:1.0.4.24 HW:0.1.1.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(MCR):	 SH:1.0.4.100 SW:1.0.4.179 HW:0.1.1.10 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:0.0.0.0 HW:0.0.0.0 AUX:0.0.0.0
	DEV(ETC):	 SH:0.1.0.8 SW:0.0.0.0 HW:0.0.0.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:0.0.0.0 HW:0.0.0.0 AUX:0.0.0.0
	DEV(LSC):	 SH:0.1.0.8 SW:0.1.0.1 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:0.0.0.0 HW:0.0.0.0 AUX:0.0.0.0
	DEV(LSC):	 SH:0.1.0.8 SW:0.1.0.1 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.7.49 HW:0.0.2.4 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.0 SW:1.1.7.115 HW:0.0.2.4 AUX:0.0.0.0

Data:
Time [ns]	Intensity [Cnts.]
1.71199998622029	6
1.72000003129114	10
1.72799996533968	4
1.73600001041052	8
1.74399994445906	12
1.75199998952991	6
1.76000003460075	5
1.76799996864929	12
1.77600001372014	11
1.78399994776868	11
1.79199999283952	3
1.80000003791037	7
1.80799997195891	7
1.81600001702975	4
1.82399995107829	5
1.83199999614914	12
1.84000004121998	7
1.84799997526852	2
1.85600002033937	6
1.86400006541021	6
1.87199988843645	4
1.87999993350729	4
1.88799997857814	9
1.89600002364898	7
1.90400006871982	2
1.91199989174606	3
1.91999993681691	4
1.92799998188775	12
1.9360000269586	2
1.94400007202944	5
1.95199989505568	7
1.95999994012652	2
1.96799998519737	7
1.97600003026821	4
1.98400007533905	7
1.99199989836529	10
1.99999994343614	8
2.00799998850698	4
2.01600003357782	3
2.02400007864867	4
2.03199990167491	11
2.03999994674575	6
2.0479999918166	5
2.05600003688744	7
2.06400008195828	4
2.07199990498452	5
2.07999995005537	7
2.08799999512621	12
2.09600004019705	7
2.1040000852679	6
2.11199990829414	5
2.11999995336498	9
2.12799999843583	8
2.13600004350667	7
2.14400008857751	5
2.15199991160375	7
2.1599999566746	6
2.16800000174544	7
2.17600004681628	10
2.18400009188713	2
2.19199991491337	7
2.19999995998421	3
2.20800000505506	4
2.2160000501259	9
2.22400009519674	6
2.23199991822298	9
2.23999996329383	5
2.24800000836467	4
2.25600005343551	8
2.26400009850636	6
2.2719999215326	3
2.27999996660344	2
2.28800001167428	8
2.29600005674513	8
2.30400010181597	5
2.31199992484221	12
2.31999996991306	7
2.3280000149839	9
2.33600006005474	5
2.34399988308098	4
2.35199992815183	7
2.35999997322267	8
2.36800001829351	6
2.37600006336436	5
2.3839998863906	7
2.39199993146144	5
2.39999997653229	5
2.40800002160313	9
2.41600006667397	6
2.42399988970021	5
2.43199993477106	8
2.4399999798419	4
2.44800002491274	2
2.45600006998359	3
2.46399989300983	8
2.47199993808067	13
2.47999998315152	8
2.48800002822236	6
2.4960000732932	8
2.50399989631944	6
2.51199994139029	3
2.51999998646113	5
2.52800003153197	5
2.53600007660282	10
2.54399989962906	3
2.5519999446999	12
2.55999998977074	7
2.56800003484159	7
2.57600007991243	2
2.58399990293867	6
2.59199994800952	8
2.59999999308036	3
2.6080000381512	6
2.61600008322205	4
2.62399990624829	7
2.63199995131913	5
2.63999999638997	3
2.64800004146082	6
2.65600008653166	7
2.6639999095579	8
2.67199995462875	7
2.67999999969959	6
2.68800004477043	5
2.69600008984128	4
2.70399991286752	6
2.71199995793836	6
2.7200000030092	7
2.72800004808005	5
2.73600009315089	9
2.74399991617713	7
2.75199996124798	7
2.76000000631882	9
2.76800005138966	5
2.77600009646051	10
2.78399991948675	8
2.79199996455759	6
2.80000000962843	4
2.80800005469928	8
2.81599987772552	7
2.82399992279636	4
2.8319999678672	8
2.84000001293805	8
2.84800005800889	5
2.85599988103513	6
2.86399992610598	7
2.87199997117682	7
2.88000001624766	5
2.88800006131851	8
2.89599988434475	3
2.90399992941559	6
2.91199997448643	9
2.92000001955728	8
2.92800006462812	6
2.93599988765436	11
2.94399993272521	4
2.95199997779605	2
2.96000002286689	7
2.96800006793774	8
2.97599989096398	4
2.98399993603482	5
2.99199998110566	7
3.00000002617651	9
3.00800007124735	5
3.01599989427359	8
3.02399993934444	11
3.03199998441528	9
3.04000002948612	11
3.04800007455697	4
3.05599989758321	8
3.06399994265405	6
3.07199998772489	4
3.08000003279574	7
3.08800007786658	6
3.09599990089282	7
3.10399994596366	6
3.11199999103451	4
3.12000003610535	10
3.1280000811762	8
3.13599990420244	2
3.14399994927328	4
3.15199999434412	3
3.16000003941497	5
3.16800008448581	5
3.17599990751205	6
3.18399995258289	5
3.19199999765374	6
3.20000004272458	4
3.20800008779543	5
3.21599991082167	6
3.22399995589251	7
3.23200000096335	6
3.2400000460342	10
3.24800009110504	6
3.25599991413128	8
3.26399995920212	3
3.27200000427297	5
3.28000004934381	5
3.28800009441466	5
3.29599991744089	7
3.30399996251174	3
3.31200000758258	5
3.32000005265343	2
3.32800009772427	5
3.33599992075051	7
3.34399996582135	5
3.3520000108922	7
3.36000005596304	3
3.36799987898928	3
3.37599992406012	6
3.38399996913097	7
3.39200001420181	5
3.40000005927266	5
3.4079998822989	8
3.41599992736974	4
3.42399997244058	5
3.43200001751143	9
3.44000006258227	7
3.44799988560851	5
3.45599993067935	9
3.4639999757502	7
3.47200002082104	6
3.48000006589189	4
3.48799988891813	8
3.49599993398897	3
3.50399997905981	6
3.51200002413066	8
3.5200000692015	7
3.52799989222774	9
3.53599993729858	4
3.54399998236943	11
3.55200002744027	8
3.56000007251112	5
3.56799989553735	9
3.5759999406082	6
3.58399998567904	6
3.59200003074989	7
3.60000007582073	9
3.60799989884697	5
3.61599994391781	2
3.62399998898866	10
3.6320000340595	6
3.64000007913035	3
3.64799990215658	6
3.65599994722743	6
3.66399999229827	10
3.67200003736912	2
3.68000008243996	5
3.6879999054662	4
3.69599995053704	9
3.70399999560789	7
3.71200004067873	3
3.72000008574958	11
3.72800013082042	3
3.73599995384666	3
3.7439997768729	7
3.75200004398835	9
3.75999986701458	7
3.76800013413003	8
3.77599995715627	3
3.78399978018251	8
3.79200004729796	7
3.7999998703242	6
3.80800013743965	4
3.81599996046589	4
3.82399978349213	8
3.83200005060758	9
3.83999987363382	4
3.84800014074926	3
3.8559999637755	5
3.86399978680174	4
3.87200005391719	6
3.87999987694343	9
3.88800014405888	3
3.89599996708512	4
3.90399979011136	9
3.91200005722681	7
3.91999988025304	10
3.92800014736849	6
3.93599997039473	3
3.94399979342097	2
3.95200006053642	6
3.95999988356266	5
3.96800015067811	9
3.97599997370435	9
3.98399979673059	7
3.99200006384604	8
3.99999988687227	10
4.00800015398772	3
4.01599997701396	2
4.0239998000402	2
4.03200006715565	7
4.03999989018189	4
4.04800015729734	5
4.05599998032358	9
4.06399980334982	12
4.07200007046526	6
4.0799998934915	9
4.08800016060695	5
4.09599998363319	4
4.10399980665943	6
4.11200007377488	12
4.11999989680112	7
4.12800016391657	5
4.13599998694281	2
4.14399980996905	4
4.15200007708449	4
4.15999990011073	13
4.16800016722618	6
4.17599999025242	7
4.18399981327866	7
4.19200008039411	5
4.19999990342035	8
4.2080001705358	8
4.21599999356204	5
4.22399981658828	5
4.23200008370372	6
4.23999990672996	6
4.24800017384541	9
4.25599999687165	10
4.26399981989789	6
4.27200008701334	5
4.27999991003958	3
4.28800017715503	4
4.29600000018127	2
4.30399982320751	8
4.31200009032295	10
4.31999991334919	3
4.32800018046464	12
4.33600000349088	3
4.34399982651712	6
4.35200009363257	11
4.35999991665881	7
4.36800018377426	4
4.3760000068005	7
4.38399982982673	6
4.39200009694218	2
4.39999991996842	8
4.40800018708387	6
4.41600001011011	3
4.42399983313635	3
4.4320001002518	9
4.43999992327804	8
4.44800019039349	3
4.45600001341973	9
4.46399983644596	2
4.47200010356141	12
4.47999992658765	6
4.4880001937031	7
4.49600001672934	3
4.50399983975558	3
4.51200010687103	7
4.51999992989727	4
4.52800019701272	8
4.53600002003895	14
4.54399984306519	19
4.55200011018064	14
4.55999993320688	22
4.56800020032233	22
4.57600002334857	48
4.58399984637481	79
4.59200011349026	83
4.5999999365165	144
4.60800020363195	188
4.61600002665818	289
4.62399984968442	377
4.63200011679987	488
4.63999993982611	690
4.64799976285235	894
4.6560000299678	1219
4.66399985299404	1500
4.67200012010949	1927
4.67999994313573	2577
4.68799976616197	3142
4.69600003327741	3860
4.70399985630365	4700
4.7120001234191	5712
4.71999994644534	6826
4.72799976947158	8112
4.73600003658703	9501
4.74399985961327	11058
4.75200012672872	13043
4.75999994975496	14643
4.76799977278119	16982
4.77600003989664	19328
4.78399986292288	21492
4.79200013003833	23821
4.79999995306457	26750
4.80799977609081	29040
4.81600004320626	31314
4.8239998662325	33561
4.83200013334795	35468
4.83999995637419	37391
4.84799977940042	39542
4.85600004651587	41095
4.86399986954211	41863
4.87200013665756	43241
4.8799999596838	44490
4.88799978271004	45580
4.89600004982549	46034
4.90399987285173	46793
4.91200013996718	47509
4.91999996299342	47638
4.92799978601965	48072
4.9360000531351	48639
4.94399987616134	49065
4.95200014327679	49225
4.95999996630303	48966
4.96799978932927	49321
4.97600005644472	49194
4.98399987947096	49874
4.99200014658641	49635
4.99999996961265	50000
5.00799979263888	49938
5.01600005975433	49746
5.02399988278057	49761
5.03200014989602	49438
5.03999997292226	49935
5.0479997959485	49295
5.05600006306395	49834
5.06399988609019	49963
5.07200015320564	49434
5.07999997623187	49434
5.08799979925811	49594
5.09600006637356	49305
5.1039998893998	48839
5.11200015651525	49083
5.11999997954149	49109
5.12799980256773	49028
5.13600006968318	49002
5.14399989270942	48862
5.15200015982487	48858
5.1599999828511	48605
5.16799980587734	48377
5.17600007299279	48108
5.18399989601903	48108
5.19200016313448	48348
5.19999998616072	47943
5.20799980918696	48422
5.21600007630241	48113
5.22399989932865	48012
5.2320001664441	47844
5.23999998947033	47570
5.24799981249657	47569
5.25600007961202	47839
5.26399990263826	47380
5.27200016975371	47152
5.27999999277995	47181
5.28799981580619	47514
5.29600008292164	46814
5.30399990594788	47096
5.31200017306332	46952
5.31999999608956	46650
5.3279998191158	46663
5.33600008623125	46027
5.34399990925749	46541
5.35200017637294	46201
5.35999999939918	46243
5.36799982242542	46004
5.37600008954087	45748
5.38399991256711	46089
5.39200017968255	45950
5.40000000270879	45760
5.40799982573503	45905
5.41600009285048	45347
5.42399991587672	45465
5.43200018299217	45449
5.44000000601841	45315
5.44799982904465	45293
5.4560000961601	45302
5.46399991918634	45216
5.47200018630178	44892
5.48000000932802	44778
5.48799983235426	44920
5.49600009946971	44715
5.50399992249595	44973
5.5120001896114	44278
5.52000001263764	44591
5.52799983566388	44986
5.53600010277933	44433
5.54399992580556	44681
5.55200019292101	44258
5.56000001594725	44372
5.56799983897349	44089
5.57600010608894	44105
5.58399992911518	43973
5.59200019623063	43529
5.60000001925687	43967
5.60799984228311	43586
5.61600010939856	43267
5.62399993242479	43518
5.63199975545103	43404
5.64000002256648	43782
5.64799984559272	43285
5.65600011270817	43078
5.66399993573441	43204
5.67199975876065	42584
5.6800000258761	42937
5.68799984890234	42902
5.69600011601779	42911
5.70399993904402	42553
5.71199976207026	42652
5.72000002918571	42267
5.72799985221195	42216
5.7360001193274	42287
5.74399994235364	42209
5.75199976537988	41875
5.76000003249533	41801
5.76799985552157	42081
5.77600012263702	42205
5.78399994566325	41303
5.79199976868949	41221
5.80000003580494	41302
5.80799985883118	41448
5.81600012594663	41445
5.82399994897287	41454
5.83199977199911	41159
5.84000003911456	40919
5.8479998621408	41412
5.85600012925624	40747
5.86399995228248	40805
5.87199977530872	40436
5.88000004242417	40916
5.88799986545041	40773
5.89600013256586	40737
5.9039999555921	40844
5.91199977861834	40220
5.92000004573379	40502
5.92799986876003	40300
5.93600013587547	40110
5.94399995890171	40255
5.95199978192795	40347
5.9600000490434	39691
5.96799987206964	39983
5.97600013918509	39898
5.98399996221133	39483
5.99199978523757	39520
6.00000005235302	39414
6.00799987537926	39323
6.0160001424947	39078
6.02399996552094	39354
6.03199978854718	39330
6.04000005566263	38910
6.04799987868887	39242
6.05600014580432	39001
6.06399996883056	38874
6.0719997918568	38622
6.08000005897225	38662
6.08799988199848	38957
6.09600014911393	38363
6.10399997214017	38233
6.11199979516641	38509
6.12000006228186	38483
6.1279998853081	38515
6.13600015242355	38126
6.14399997544979	38226
6.15199979847603	38024
6.16000006559148	37888
6.16799988861771	37674
6.17600015573316	37758
6.1839999787594	37546
6.19199980178564	37756
6.20000006890109	37779
6.20799989192733	37529
6.21600015904278	37517
6.22399998206902	37323
6.23199980509526	37307
6.2400000722107	37524
6.24799989523694	37228
6.25600016235239	37387
6.26399998537863	37130
6.27199980840487	36799
6.28000007552032	36738
6.28799989854656	37093
6.29600016566201	36979
6.30399998868825	36512
6.31199981171449	36694
6.32000007882994	36373
6.32799990185617	36605
6.33600016897162	36674
6.34399999199786	36221
6.3519998150241	36435
6.36000008213955	36112
6.36799990516579	36143
6.37600017228124	35889
6.38399999530748	35910
6.39199981833372	35698
6.40000008544916	35721
6.4079999084754	35782
6.41600017559085	35353
6.42399999861709	35425
6.43199982164333	35390
6.44000008875878	35499
6.44799991178502	35652
6.45600017890047	35185
6.46400000192671	35307
6.47199982495295	35324
6.48000009206839	35268
6.48799991509463	34759
6.49600018221008	34487
6.50400000523632	34819
6.51199982826256	35236
6.52000009537801	34619
6.52799991840425	34873
6.5360001855197	34829
6.54400000854594	34691
6.55199983157218	34073
6.56000009868762	34341
6.56799992171386	34135
6.57600018882931	34153
6.58400001185555	34191
6.59199983488179	33819
6.60000010199724	34030
6.60799992502348	33717
6.61600019213893	34078
6.62400001516517	33861
6.6319998381914	33668
6.64000010530685	34119
6.64799992833309	33508
6.65600019544854	33423
6.66400001847478	33570
6.67199984150102	33308
6.68000010861647	32971
6.68799993164271	33357
6.69599975466895	33257
6.7040000217844	33051
6.71199984481063	33215
6.72000011192608	33189
6.72799993495232	32811
6.73599975797856	32685
6.74400002509401	32511
6.75199984812025	32326
6.7600001152357	32727
6.76799993826194	32739
6.77599976128818	32326
6.78400002840362	32530
6.79199985142986	32394
6.80000011854531	32286
6.80799994157155	32471
6.81599976459779	32240
6.82400003171324	32251
6.83199985473948	31812
6.84000012185493	31820
6.84799994488117	32129
6.85599976790741	32048
6.86400003502285	31631
6.87199985804909	31792
6.88000012516454	32223
6.88799994819078	31384
6.89599977121702	31799
6.90400003833247	31408
6.91199986135871	31442
6.92000012847416	31494
6.9279999515004	31187
6.93599977452664	31140
6.94400004164208	31392
6.95199986466832	31216
6.96000013178377	31127
6.96799995481001	31187
6.97599977783625	30887
6.9840000449517	31043
6.99199986797794	30745
7.00000013509339	31102
7.00799995811963	30767
7.01599978114586	30730
7.02400004826131	30712
7.03199987128755	30378
7.040000138403	30573
7.04799996142924	30505
7.05599978445548	30645
7.06400005157093	30349
7.07199987459717	30535
7.08000014171262	30207
7.08799996473886	30330
7.09599978776509	30120
7.10400005488054	29954
7.11199987790678	29749
7.12000014502223	29772
7.12799996804847	29782
7.13599979107471	29914
7.14400005819016	29774
7.1519998812164	29732
7.16000014833185	29424
7.16799997135809	29661
7.17599979438433	29216
7.18400006149977	29535
7.19199988452601	29029
7.20000015164146	29201
7.2079999746677	29252
7.21599979769394	28998
7.22400006480939	29010
7.23199988783563	29063
7.24000015495108	29260
7.24799997797732	28692
7.25599980100355	29206
7.264000068119	28810
7.27199989114524	29042
7.28000015826069	28721
7.28799998128693	29015
7.29599980431317	28295
7.30400007142862	28672
7.31199989445486	28541
7.32000016157031	28507
7.32799998459655	28623
7.33599980762278	28507
7.34400007473823	28012
7.35199989776447	28038
7.36000016487992	27766
7.36799998790616	27975
7.3759998109324	28303
7.38400007804785	28059
7.39199990107409	27771
7.40000016818954	28093
7.40799999121577	27952
7.41599981424201	27827
7.42400008135746	27516
7.4319999043837	27839
7.44000017149915	27387
7.44799999452539	27664
7.45600026164084	27420
7.46400008466708	27191
7.47199990769332	27443
