Parameters:
  Sample_Temperature : 20.0 °C
  Sample_TargetTemperature : 20.0 °C
  Stirrer_State : Off
  Exc_Wavelength : 485.0 nm
  Exc_Bandpass : 1.5 nm
  Exc_Polarisation : 0.0 °
  Exc_Source : PDL 800-D
  Exc_Attenuation : 10% (4)
  Det_Wavelength : 485.0 nm
  Det_Bandpass : 10.8 nm
  Det_Polarisation : 90.0 °
  Det_Lens_Position : 6.0 mm
  Det_Attenuation : 6 %
  Det_Filter : FGL 495 (1)
  Det_Grating : 1200gr_500bl (1)
  Detector : UV-red [HPD]
  Meas_BinWidth : 8 ps
  Meas_BaseResolution : 1 ps
  Sync_Frequency : 19507720 Hz
  Sync_Source : PDL 800 D
  Signal_Rate : 240 cps
  Start_Date : 10/20/2015
  Start_Time : 11:13:13
  PhotonCounter : HydraHarp 400 1011011 1.21
  EasyTau : 1874
  Signal_CFD Level : 70 mV
  Signal_CFD Zero Cross : 10 mV
  Signal_Offset : 0 ps
  Signal_Enable : true
  Sync_CFD Level : 160 mV
  Sync_CFD Zero Cross : 10 mV
  Sync_Offset : 30000 ps
  Sync_SyncDiv : 8 
   : 
	NOD:      	 SH:0.1.0.9 SW:1.0.4.213 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SYS):	 SH:0.1.0.6 SW:1.0.4.213 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:1.0.4.20 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:0.1.0.9 SW:1.0.4.24 HW:0.1.2.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.0.3.12 SW:1.0.4.24 HW:0.1.1.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:1.0.4.20 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:0.1.0.9 SW:1.0.4.24 HW:0.1.2.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.0.3.12 SW:1.0.4.24 HW:0.1.1.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.0.3.12 SW:1.0.4.24 HW:0.1.1.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.213 HW:0.0.1.2 AUX:0.0.0.0
	DEV(SMP):	 SH:1.0.4.32 SW:1.0.4.224 HW:0.1.1.10 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.0.3.12 SW:1.0.4.24 HW:0.1.1.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.0.2.126 SW:1.0.4.151 HW:0.0.1.2 AUX:0.0.0.0
	DEV(MCR):	 SH:1.0.4.100 SW:1.0.4.179 HW:0.1.1.10 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:0.0.0.0 HW:0.0.0.0 AUX:0.0.0.0
	DEV(ETC):	 SH:0.1.0.8 SW:0.0.0.0 HW:0.0.0.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:0.0.0.0 HW:0.0.0.0 AUX:0.0.0.0
	DEV(LSC):	 SH:0.1.0.8 SW:0.1.0.1 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:0.1.0.9 SW:0.0.0.0 HW:0.0.0.0 AUX:0.0.0.0
	DEV(LSC):	 SH:0.1.0.8 SW:0.1.0.1 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.7.49 HW:0.0.2.4 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.0 SW:1.1.7.115 HW:0.0.2.4 AUX:0.0.0.0
  Sample : <undefined>
  Solvent : <undefined>

Data:
Time [ns]	Intensity [Cnts.]
1.66400004886214	5
1.67199998291068	6
1.68000002798152	4
1.68799996203006	5
1.69600000710091	4
1.70399994114945	3
1.71199998622029	5
1.72000003129114	5
1.72799996533968	3
1.73600001041052	3
1.74399994445906	6
1.75199998952991	4
1.76000003460075	6
1.76799996864929	2
1.77600001372014	2
1.78399994776868	7
1.79199999283952	4
1.80000003791037	5
1.80799997195891	6
1.81600001702975	2
1.82399995107829	5
1.83199999614914	2
1.84000004121998	5
1.84799997526852	3
1.85600002033937	4
1.86400006541021	8
1.87199988843645	7
1.87999993350729	5
1.88799997857814	7
1.89600002364898	6
1.90400006871982	7
1.91199989174606	4
1.91999993681691	8
1.92799998188775	8
1.9360000269586	6
1.94400007202944	7
1.95199989505568	5
1.95999994012652	3
1.96799998519737	2
1.97600003026821	2
1.98400007533905	3
1.99199989836529	2
1.99999994343614	9
2.00799998850698	3
2.01600003357782	6
2.02400007864867	4
2.03199990167491	3
2.03999994674575	2
2.0479999918166	8
2.05600003688744	8
2.06400008195828	4
2.07199990498452	6
2.07999995005537	5
2.08799999512621	3
2.09600004019705	2
2.1040000852679	9
2.11199990829414	1
2.11999995336498	2
2.12799999843583	2
2.13600004350667	5
2.14400008857751	4
2.15199991160375	4
2.1599999566746	4
2.16800000174544	5
2.17600004681628	5
2.18400009188713	8
2.19199991491337	6
2.19999995998421	1
2.20800000505506	3
2.2160000501259	5
2.22400009519674	1
2.23199991822298	6
2.23999996329383	4
2.24800000836467	1
2.25600005343551	5
2.26400009850636	8
2.2719999215326	7
2.27999996660344	3
2.28800001167428	6
2.29600005674513	4
2.30400010181597	3
2.31199992484221	6
2.31999996991306	2
2.3280000149839	3
2.33600006005474	4
2.34399988308098	8
2.35199992815183	6
2.35999997322267	4
2.36800001829351	3
2.37600006336436	6
2.3839998863906	5
2.39199993146144	2
2.39999997653229	3
2.40800002160313	5
2.41600006667397	6
2.42399988970021	4
2.43199993477106	2
2.4399999798419	5
2.44800002491274	1
2.45600006998359	2
2.46399989300983	8
2.47199993808067	5
2.47999998315152	0
2.48800002822236	3
2.4960000732932	1
2.50399989631944	6
2.51199994139029	2
2.51999998646113	4
2.52800003153197	2
2.53600007660282	5
2.54399989962906	2
2.5519999446999	3
2.55999998977074	6
2.56800003484159	3
2.57600007991243	5
2.58399990293867	4
2.59199994800952	6
2.59999999308036	4
2.6080000381512	9
2.61600008322205	5
2.62399990624829	4
2.63199995131913	2
2.63999999638997	5
2.64800004146082	5
2.65600008653166	3
2.6639999095579	3
2.67199995462875	7
2.67999999969959	4
2.68800004477043	6
2.69600008984128	1
2.70399991286752	1
2.71199995793836	4
2.7200000030092	2
2.72800004808005	3
2.73600009315089	1
2.74399991617713	3
2.75199996124798	6
2.76000000631882	0
2.76800005138966	5
2.77600009646051	4
2.78399991948675	4
2.79199996455759	5
2.80000000962843	2
2.80800005469928	5
2.81599987772552	8
2.82399992279636	8
2.8319999678672	1
2.84000001293805	6
2.84800005800889	7
2.85599988103513	2
2.86399992610598	7
2.87199997117682	6
2.88000001624766	5
2.88800006131851	5
2.89599988434475	4
2.90399992941559	1
2.91199997448643	6
2.92000001955728	6
2.92800006462812	4
2.93599988765436	5
2.94399993272521	3
2.95199997779605	3
2.96000002286689	6
2.96800006793774	5
2.97599989096398	8
2.98399993603482	9
2.99199998110566	7
3.00000002617651	6
3.00800007124735	2
3.01599989427359	0
3.02399993934444	6
3.03199998441528	2
3.04000002948612	8
3.04800007455697	8
3.05599989758321	8
3.06399994265405	5
3.07199998772489	2
3.08000003279574	4
3.08800007786658	4
3.09599990089282	5
3.10399994596366	2
3.11199999103451	4
3.12000003610535	2
3.1280000811762	3
3.13599990420244	8
3.14399994927328	5
3.15199999434412	7
3.16000003941497	2
3.16800008448581	5
3.17599990751205	7
3.18399995258289	3
3.19199999765374	3
3.20000004272458	4
3.20800008779543	6
3.21599991082167	7
3.22399995589251	5
3.23200000096335	4
3.2400000460342	3
3.24800009110504	3
3.25599991413128	2
3.26399995920212	4
3.27200000427297	3
3.28000004934381	5
3.28800009441466	3
3.29599991744089	3
3.30399996251174	4
3.31200000758258	6
3.32000005265343	5
3.32800009772427	6
3.33599992075051	4
3.34399996582135	4
3.3520000108922	6
3.36000005596304	3
3.36799987898928	3
3.37599992406012	7
3.38399996913097	6
3.39200001420181	2
3.40000005927266	5
3.4079998822989	6
3.41599992736974	5
3.42399997244058	5
3.43200001751143	3
3.44000006258227	2
3.44799988560851	6
3.45599993067935	5
3.4639999757502	3
3.47200002082104	4
3.48000006589189	3
3.48799988891813	6
3.49599993398897	1
3.50399997905981	4
3.51200002413066	4
3.5200000692015	4
3.52799989222774	2
3.53599993729858	1
3.54399998236943	5
3.55200002744027	8
3.56000007251112	6
3.56799989553735	8
3.5759999406082	6
3.58399998567904	2
3.59200003074989	6
3.60000007582073	3
3.60799989884697	6
3.61599994391781	3
3.62399998898866	4
3.6320000340595	7
3.64000007913035	4
3.64799990215658	1
3.65599994722743	7
3.66399999229827	4
3.67200003736912	1
3.68000008243996	4
3.6879999054662	7
3.69599995053704	4
3.70399999560789	3
3.71200004067873	7
3.72000008574958	5
3.72800013082042	4
3.73599995384666	6
3.7439997768729	4
3.75200004398835	7
3.75999986701458	0
3.76800013413003	1
3.77599995715627	9
3.78399978018251	3
3.79200004729796	5
3.7999998703242	5
3.80800013743965	3
3.81599996046589	6
3.82399978349213	4
3.83200005060758	5
3.83999987363382	12
3.84800014074926	7
3.8559999637755	7
3.86399978680174	5
3.87200005391719	6
3.87999987694343	3
3.88800014405888	6
3.89599996708512	2
3.90399979011136	3
3.91200005722681	6
3.91999988025304	7
3.92800014736849	3
3.93599997039473	5
3.94399979342097	3
3.95200006053642	2
3.95999988356266	5
3.96800015067811	3
3.97599997370435	1
3.98399979673059	6
3.99200006384604	1
3.99999988687227	5
4.00800015398772	3
4.01599997701396	6
4.0239998000402	4
4.03200006715565	4
4.03999989018189	6
4.04800015729734	6
4.05599998032358	3
4.06399980334982	2
4.07200007046526	6
4.0799998934915	4
4.08800016060695	3
4.09599998363319	5
4.10399980665943	8
4.11200007377488	2
4.11999989680112	3
4.12800016391657	4
4.13599998694281	3
4.14399980996905	5
4.15200007708449	5
4.15999990011073	5
4.16800016722618	5
4.17599999025242	3
4.18399981327866	8
4.19200008039411	8
4.19999990342035	5
4.2080001705358	2
4.21599999356204	5
4.22399981658828	6
4.23200008370372	7
4.23999990672996	4
4.24800017384541	6
4.25599999687165	2
4.26399981989789	5
4.27200008701334	2
4.27999991003958	4
4.28800017715503	2
4.29600000018127	9
4.30399982320751	4
4.31200009032295	13
4.31999991334919	2
4.32800018046464	6
4.33600000349088	7
4.34399982651712	5
4.35200009363257	2
4.35999991665881	3
4.36800018377426	3
4.3760000068005	7
4.38399982982673	9
4.39200009694218	4
4.39999991996842	4
4.40800018708387	3
4.41600001011011	6
4.42399983313635	7
4.4320001002518	5
4.43999992327804	10
4.44800019039349	5
4.45600001341973	5
4.46399983644596	5
4.47200010356141	4
4.47999992658765	5
4.4880001937031	10
4.49600001672934	3
4.50399983975558	2
4.51200010687103	5
4.51999992989727	5
4.52800019701272	11
4.53600002003895	4
4.54399984306519	5
4.55200011018064	3
4.55999993320688	13
4.56800020032233	11
4.57600002334857	11
4.58399984637481	8
4.59200011349026	23
4.5999999365165	32
4.60800020363195	37
4.61600002665818	50
4.62399984968442	64
4.63200011679987	65
4.63999993982611	111
4.64799976285235	104
4.6560000299678	154
4.66399985299404	191
4.67200012010949	240
4.67999994313573	303
4.68799976616197	374
4.69600003327741	429
4.70399985630365	507
4.7120001234191	560
4.71999994644534	644
4.72799976947158	807
4.73600003658703	894
4.74399985961327	984
4.75200012672872	1105
4.75999994975496	1216
4.76799977278119	1340
4.77600003989664	1458
4.78399986292288	1481
4.79200013003833	1581
4.79999995306457	1699
4.80799977609081	1638
4.81600004320626	1576
4.8239998662325	1641
4.83200013334795	1477
4.83999995637419	1442
4.84799977940042	1438
4.85600004651587	1298
4.86399986954211	1146
4.87200013665756	1107
4.8799999596838	1018
4.88799978271004	930
4.89600004982549	857
4.90399987285173	792
4.91200013996718	703
4.91999996299342	657
4.92799978601965	600
4.9360000531351	567
4.94399987616134	548
4.95200014327679	508
4.95999996630303	439
4.96799978932927	431
4.97600005644472	345
4.98399987947096	345
4.99200014658641	314
4.99999996961265	264
5.00799979263888	290
5.01600005975433	240
5.02399988278057	203
5.03200014989602	198
5.03999997292226	158
5.0479997959485	166
5.05600006306395	123
5.06399988609019	147
5.07200015320564	137
5.07999997623187	114
5.08799979925811	111
5.09600006637356	91
5.1039998893998	77
5.11200015651525	64
5.11999997954149	65
5.12799980256773	62
5.13600006968318	60
5.14399989270942	68
5.15200015982487	48
5.1599999828511	48
5.16799980587734	42
5.17600007299279	46
5.18399989601903	33
5.19200016313448	31
5.19999998616072	36
5.20799980918696	36
5.21600007630241	41
5.22399989932865	40
5.2320001664441	25
5.23999998947033	26
5.24799981249657	41
5.25600007961202	31
5.26399990263826	21
5.27200016975371	32
5.27999999277995	32
5.28799981580619	29
5.29600008292164	39
5.30399990594788	46
5.31200017306332	40
5.31999999608956	37
5.3279998191158	36
5.33600008623125	32
5.34399990925749	38
5.35200017637294	32
5.35999999939918	33
5.36799982242542	31
5.37600008954087	42
5.38399991256711	30
5.39200017968255	43
5.40000000270879	30
5.40799982573503	26
5.41600009285048	17
5.42399991587672	16
5.43200018299217	21
5.44000000601841	21
5.44799982904465	15
5.4560000961601	13
5.46399991918634	21
5.47200018630178	11
5.48000000932802	11
5.48799983235426	19
5.49600009946971	7
5.50399992249595	9
5.5120001896114	15
5.52000001263764	13
5.52799983566388	11
5.53600010277933	12
5.54399992580556	8
5.55200019292101	12
5.56000001594725	11
5.56799983897349	10
5.57600010608894	10
5.58399992911518	11
5.59200019623063	7
5.60000001925687	10
5.60799984228311	13
5.61600010939856	10
5.62399993242479	8
5.63199975545103	7
5.64000002256648	7
5.64799984559272	5
5.65600011270817	9
5.66399993573441	10
5.67199975876065	8
5.6800000258761	10
5.68799984890234	3
5.69600011601779	5
5.70399993904402	4
5.71199976207026	4
5.72000002918571	4
5.72799985221195	9
5.7360001193274	8
5.74399994235364	7
5.75199976537988	5
5.76000003249533	7
5.76799985552157	4
5.77600012263702	5
5.78399994566325	5
5.79199976868949	9
5.80000003580494	7
5.80799985883118	7
5.81600012594663	5
5.82399994897287	7
5.83199977199911	9
5.84000003911456	7
5.8479998621408	7
5.85600012925624	6
5.86399995228248	9
5.87199977530872	5
5.88000004242417	3
5.88799986545041	1
5.89600013256586	8
5.9039999555921	5
5.91199977861834	6
5.92000004573379	1
5.92799986876003	8
5.93600013587547	7
5.94399995890171	4
5.95199978192795	2
5.9600000490434	9
5.96799987206964	4
5.97600013918509	4
5.98399996221133	5
5.99199978523757	2
6.00000005235302	3
6.00799987537926	4
6.0160001424947	10
6.02399996552094	7
6.03199978854718	5
6.04000005566263	4
6.04799987868887	6
6.05600014580432	7
6.06399996883056	7
6.0719997918568	6
6.08000005897225	4
6.08799988199848	3
6.09600014911393	5
6.10399997214017	4
6.11199979516641	5
6.12000006228186	8
6.1279998853081	12
6.13600015242355	8
6.14399997544979	5
6.15199979847603	5
6.16000006559148	5
6.16799988861771	9
6.17600015573316	6
6.1839999787594	7
6.19199980178564	3
6.20000006890109	9
6.20799989192733	6
6.21600015904278	2
6.22399998206902	2
6.23199980509526	5
6.2400000722107	7
6.24799989523694	8
6.25600016235239	3
6.26399998537863	7
6.27199980840487	11
6.28000007552032	2
6.28799989854656	4
6.29600016566201	5
6.30399998868825	3
6.31199981171449	5
6.32000007882994	5
6.32799990185617	8
6.33600016897162	4
6.34399999199786	4
6.3519998150241	5
6.36000008213955	6
6.36799990516579	7
6.37600017228124	8
6.38399999530748	3
6.39199981833372	4
6.40000008544916	2
6.4079999084754	7
6.41600017559085	5
6.42399999861709	1
6.43199982164333	5
6.44000008875878	9
6.44799991178502	6
6.45600017890047	5
6.46400000192671	4
6.47199982495295	7
6.48000009206839	3
6.48799991509463	7
6.49600018221008	6
6.50400000523632	3
6.51199982826256	2
6.52000009537801	7
6.52799991840425	6
6.5360001855197	7
6.54400000854594	4
6.55199983157218	3
6.56000009868762	6
6.56799992171386	4
6.57600018882931	3
6.58400001185555	6
6.59199983488179	7
6.60000010199724	5
6.60799992502348	3
6.61600019213893	4
6.62400001516517	4
6.6319998381914	5
6.64000010530685	1
6.64799992833309	2
6.65600019544854	5
6.66400001847478	4
6.67199984150102	9
6.68000010861647	5
6.68799993164271	4
6.69599975466895	3
6.7040000217844	4
6.71199984481063	3
6.72000011192608	3
6.72799993495232	3
6.73599975797856	7
6.74400002509401	2
6.75199984812025	5
6.7600001152357	7
6.76799993826194	7
6.77599976128818	5
6.78400002840362	7
6.79199985142986	8
6.80000011854531	5
6.80799994157155	6
6.81599976459779	10
6.82400003171324	1
6.83199985473948	3
6.84000012185493	8
6.84799994488117	7
6.85599976790741	3
6.86400003502285	5
6.87199985804909	3
6.88000012516454	1
6.88799994819078	4
6.89599977121702	6
6.90400003833247	9
6.91199986135871	6
6.92000012847416	4
6.9279999515004	4
6.93599977452664	3
6.94400004164208	6
6.95199986466832	7
6.96000013178377	5
6.96799995481001	8
6.97599977783625	4
6.9840000449517	6
6.99199986797794	1
7.00000013509339	2
7.00799995811963	8
7.01599978114586	1
7.02400004826131	8
7.03199987128755	5
7.040000138403	3
7.04799996142924	5
7.05599978445548	2
7.06400005157093	5
7.07199987459717	4
7.08000014171262	5
7.08799996473886	7
7.09599978776509	4
7.10400005488054	3
7.11199987790678	4
7.12000014502223	4
7.12799996804847	7
7.13599979107471	4
7.14400005819016	8
7.1519998812164	2
7.16000014833185	11
7.16799997135809	7
7.17599979438433	6
7.18400006149977	10
7.19199988452601	7
7.20000015164146	6
7.2079999746677	4
7.21599979769394	5
7.22400006480939	3
7.23199988783563	3
7.24000015495108	3
7.24799997797732	7
7.25599980100355	3
7.264000068119	7
7.27199989114524	4
7.28000015826069	3
7.28799998128693	5
7.29599980431317	3
7.30400007142862	4
7.31199989445486	5
7.32000016157031	3
7.32799998459655	5
7.33599980762278	4
7.34400007473823	7
7.35199989776447	3
7.36000016487992	8
7.36799998790616	7
7.3759998109324	6
7.38400007804785	2
7.39199990107409	9
7.40000016818954	7
7.40799999121577	5
7.41599981424201	6
7.42400008135746	5
7.4319999043837	2
7.44000017149915	6
7.44799999452539	3
7.45600026164084	1
7.46400008466708	5
7.47199990769332	4
7.47999973071956	7
7.48799955374579	12
7.49600026495045	5
7.50400008797669	7
7.51199991100293	3
7.51999973402917	4
7.52799955705541	4
7.53600026826007	7
7.54400009128631	2
7.55199991431255	8
7.55999973733879	5
7.56799956036502	4
7.57600027156968	4
7.58400009459592	4
7.59199991762216	6
7.5999997406484	0
7.60799956367464	2
7.6160002748793	2
7.62400009790554	4
7.63199992093178	2
7.63999974395801	5
7.64799956698425	2
7.65600027818891	7
7.66400010121515	5
7.67199992424139	3
7.67999974726763	5
7.68799957029387	6
7.69600028149853	2
7.70400010452477	7
7.71199992755101	3
7.71999975057724	5
7.72799957360348	3
7.73600028480814	3
7.74400010783438	6
7.75199993086062	4
7.75999975388686	5
7.7679995769131	9
7.77600028811776	1
7.784000111144	2
7.79199993417023	9
7.79999975719647	3
7.80799958022271	4
7.81600029142737	6
7.82400011445361	6
7.83199993747985	6
