3.249164999999999970e-01 1.439675383437584344e+01 4.406843754886357462e-02
3.296302999999999872e-01 1.415717628990746846e+01 4.358241110277332603e-02
3.343440999999999774e-01 1.386071074993484764e+01 4.314580266312208895e-02
3.390579000000000232e-01 1.358864528423897866e+01 4.316402586855166285e-02
3.437717000000000134e-01 1.335950119803884917e+01 4.359872315213713517e-02
3.484855000000000036e-01 1.310064368370469090e+01 4.450180575843634689e-02
3.531992999999999938e-01 1.277996624201851539e+01 4.512215294290603668e-02
3.579131999999999869e-01 1.250171573576366946e+01 4.549690482309474288e-02
3.626269999999999771e-01 1.215772668816788560e+01 4.572420549695607045e-02
3.673408000000000229e-01 1.191492784173835418e+01 4.592297731260260724e-02
3.720546000000000131e-01 1.169502244250068657e+01 4.612653919815196818e-02
3.767684000000000033e-01 1.151522838773786184e+01 4.631647461141611549e-02
3.814821999999999935e-01 1.125763271403441657e+01 4.640313773692215232e-02
3.861959999999999837e-01 1.104429280997521978e+01 4.646167706356776894e-02
3.909097999999999740e-01 1.081366062581439458e+01 4.650598923582272004e-02
3.956236000000000197e-01 1.049471697664186287e+01 4.651661459781696734e-02
4.003375000000000128e-01 1.018451049501562089e+01 4.657702079948239371e-02
4.050513000000000030e-01 1.012836792415952125e+01 4.794138136630679559e-02
4.097650999999999932e-01 9.904087175527793718e+00 4.913360330840407797e-02
4.144788999999999835e-01 9.598201404417439520e+00 5.001724569885609983e-02
4.191926999999999737e-01 9.338653522120131001e+00 5.062020052841088164e-02
4.239065000000000194e-01 9.206611584082624589e+00 5.128474028912272803e-02
4.286203000000000096e-01 8.962834493745107878e+00 5.187317128600896915e-02
4.333340999999999998e-01 8.747698285118589823e+00 5.251143679598458541e-02
4.380479999999999929e-01 8.538028671651058943e+00 5.315599283764389088e-02
4.427617999999999832e-01 8.417265302971067342e+00 5.380327138852230434e-02
4.474755999999999734e-01 8.228491939992169435e+00 5.449700744383897955e-02
4.521894000000000191e-01 8.018307700351810396e+00 5.525536148633262284e-02
4.569032000000000093e-01 7.775123888943174855e+00 5.570233940978314147e-02
4.616169999999999995e-01 7.632163122882456463e+00 5.604557591435100489e-02
4.663307999999999898e-01 7.416168795608514053e+00 5.599018542097631418e-02
4.710445999999999800e-01 7.316257116888191803e+00 5.387387396407302548e-02
4.757584000000000257e-01 7.096694815448301163e+00 5.250486169280222520e-02
4.804723000000000188e-01 7.043118682075818704e+00 5.173260969140780485e-02
4.851861000000000090e-01 6.878210005212409328e+00 5.103802547476341683e-02
4.898998999999999993e-01 6.691482269513926440e+00 5.044727822436066017e-02
4.946136999999999895e-01 6.602343271598908991e+00 5.002204556333988972e-02
4.993274999999999797e-01 6.287979217650526920e+00 4.948858973376263348e-02
5.040413000000000254e-01 6.233168188363323203e+00 4.910057105046647385e-02
5.087551000000000156e-01 6.147984767070620471e+00 4.878098840690700544e-02
5.134689000000000059e-01 5.943772047335152742e+00 4.840651520257447521e-02
5.181826999999999961e-01 5.814978264594720336e+00 4.809479336356770746e-02
5.228966000000000447e-01 5.637148452078446503e+00 4.772622958983396141e-02
5.276104000000000349e-01 5.563647104508732788e+00 4.747568689653051260e-02
5.323242000000000251e-01 5.449263614640383224e+00 4.712323436760839507e-02
5.370380000000000154e-01 5.334306939992195851e+00 4.671415415200464577e-02
5.417518000000000056e-01 5.175783338545748791e+00 4.624552780018897219e-02
5.464655999999999958e-01 5.099955800918708704e+00 4.588662943260921057e-02
5.511793999999999860e-01 5.024080437679191213e+00 4.554180919394575783e-02
5.558931999999999762e-01 4.881194080173345107e+00 4.515706575087662794e-02
5.606071000000000248e-01 4.819537375065110929e+00 4.480654294577451208e-02
5.653209000000000151e-01 4.678503737294796849e+00 4.441727339026738108e-02
5.700347000000000053e-01 4.582420129658578034e+00 4.409642712652500629e-02
5.747484999999999955e-01 4.483212879365361836e+00 4.377818415243837219e-02
5.794622999999999857e-01 4.449129687744392214e+00 4.352549948137710012e-02
5.841760999999999759e-01 4.384133359232506244e+00 4.329822565746121316e-02
5.888898999999999662e-01 4.324088892689571750e+00 4.313191198152122041e-02
5.936036999999999564e-01 4.179736372980213055e+00 4.293302395435046742e-02
5.983174999999999466e-01 4.164341989347111195e+00 4.285162221671856564e-02
6.030313999999999952e-01 4.079884813982265435e+00 4.269243391420757955e-02
6.077451999999999854e-01 4.026827685366193954e+00 4.252531233969498309e-02
6.124589999999999756e-01 3.913703119136057840e+00 4.236505663356949364e-02
6.171727999999999659e-01 3.810129751433434908e+00 4.219205270318209661e-02
6.218865999999999561e-01 3.801630853205674843e+00 4.205138056031520327e-02
6.266003999999999463e-01 3.718680211102432853e+00 4.191322618631394131e-02
6.313142000000000476e-01 3.651797392982825574e+00 4.178013121937915880e-02
6.360280000000000378e-01 3.578326416796980158e+00 4.164526877738871508e-02
6.407418999999999754e-01 3.561733443445378899e+00 4.150642854227757500e-02
6.454556999999999656e-01 3.452570079163428840e+00 4.135079064235409191e-02
6.501694999999999558e-01 3.413247818445407589e+00 4.124063959636268401e-02
6.548832999999999460e-01 3.351686065936927417e+00 4.111739485868095428e-02
6.595971000000000473e-01 3.303838561701846199e+00 4.097173252225611711e-02
6.643109000000000375e-01 3.269783188037504562e+00 4.085211989581282593e-02
6.690247000000000277e-01 3.242923563819358534e+00 4.075988020496585512e-02
6.737385000000000179e-01 3.199042496905178723e+00 4.064283011215395758e-02
6.784523000000000081e-01 3.156099592129251619e+00 4.051620305289952567e-02
6.831661999999999457e-01 3.086183396045048877e+00 4.037740831746332998e-02
6.878800000000000470e-01 2.993297164777205310e+00 4.023845207608272440e-02
6.925938000000000372e-01 2.951931284043526116e+00 4.012423893866925301e-02
6.973076000000000274e-01 2.906952597243909864e+00 4.000854874508456144e-02
7.020214000000000176e-01 2.884037405362272821e+00 3.990098598185922579e-02
7.067352000000000078e-01 2.931610285379180336e+00 3.984422632081099230e-02
7.114489999999999981e-01 2.893537974491824372e+00 3.975383849079795751e-02
7.161627999999999883e-01 2.810550777137059697e+00 3.959806501358170694e-02
7.208767000000000369e-01 2.674137679176386673e+00 3.941924507609078504e-02
7.255905000000000271e-01 2.700776680674990882e+00 3.936757619964857680e-02
7.303043000000000173e-01 2.691500220549931655e+00 3.927587805277243244e-02
7.350181000000000076e-01 2.651536087275137010e+00 3.917849256329553054e-02
7.397318999999999978e-01 2.624108853759481885e+00 3.904944537378616382e-02
7.444456999999999880e-01 2.606646335027345440e+00 3.897970723933939091e-02
7.491594999999999782e-01 2.543459699146469077e+00 3.885293344080213013e-02
7.538732999999999684e-01 2.562560747491549495e+00 3.879480858534082449e-02
7.585870999999999587e-01 2.540335351511616935e+00 3.869140334798133046e-02
7.633010000000000073e-01 2.504819415070382416e+00 3.858684812442421397e-02
7.680147999999999975e-01 2.446220734460543778e+00 3.847214167334491591e-02
7.727285999999999877e-01 2.424674783359442198e+00 3.839870741527733750e-02
7.774423999999999779e-01 2.385420345321873636e+00 3.830467420874194423e-02
7.821561999999999681e-01 2.337558312320833220e+00 3.823607231388955613e-02
7.868699999999999584e-01 2.338065731528543356e+00 3.812754575642260391e-02
7.915837999999999486e-01 2.301610674029175296e+00 3.801057928967303129e-02
7.962976000000000498e-01 2.314916296748763980e+00 3.792939311961832788e-02
8.010114999999999874e-01 2.257300992963239938e+00 3.781679908747413027e-02
8.057252999999999776e-01 2.265870376107619766e+00 3.774566078844662775e-02
8.104390999999999678e-01 2.219275942468033502e+00 3.767041075518443721e-02
8.151528999999999581e-01 2.225801538799837775e+00 3.759532706490591875e-02
8.198666999999999483e-01 2.199367137249131243e+00 3.751968168546899324e-02
8.245805000000000495e-01 2.168383254332812538e+00 3.739793633485507390e-02
8.292943000000000398e-01 2.076936550527748171e+00 3.726276694529714190e-02
8.340081000000000300e-01 2.100167252736520940e+00 3.720844247567386270e-02
8.387219000000000202e-01 2.104550151159740867e+00 3.715050861171934754e-02
8.434357999999999578e-01 2.103718765148546499e+00 3.708497539658014985e-02
8.481495999999999480e-01 2.015670732505864038e+00 3.695323467312418980e-02
8.528634000000000492e-01 1.999187014594765222e+00 3.686800366486322339e-02
8.575772000000000395e-01 1.975109892168350312e+00 3.676895016614533523e-02
8.622910000000000297e-01 1.942279018438897831e+00 3.669613980823462768e-02
8.670048000000000199e-01 1.907570890181126133e+00 3.660859716410323067e-02
8.717186000000000101e-01 1.881539061115464762e+00 3.652090112771560343e-02
8.764324000000000003e-01 1.867524791015157781e+00 3.642305458810848884e-02
8.811461999999999906e-01 1.884761029612978644e+00 3.636629949923352728e-02
8.858601000000000392e-01 1.856112052710440219e+00 3.629446623125220234e-02
8.905739000000000294e-01 1.795227127313030024e+00 3.620417256731711664e-02
8.952877000000000196e-01 1.801011708854568960e+00 3.611803496537197011e-02
9.000015000000000098e-01 1.747527256971600496e+00 3.602401808878991085e-02
9.047153000000000000e-01 1.718801463708651944e+00 3.594132732614661180e-02
9.094290999999999903e-01 1.670602701654958722e+00 3.585679995333924258e-02
9.141428999999999805e-01 1.703023540689356352e+00 3.580194895417243561e-02
9.188566999999999707e-01 1.641167672335160255e+00 3.569790573777290033e-02
9.235706000000000193e-01 1.645096383404977658e+00 3.563791025706497528e-02
9.282844000000000095e-01 1.631190969670314628e+00 3.556864191400187225e-02
9.329981999999999998e-01 1.570105813461043498e+00 3.546423633421890570e-02
9.377119999999999900e-01 1.621880965272341824e+00 3.541580761564135788e-02
9.424257999999999802e-01 1.570907374413611057e+00 3.533376731783536423e-02
9.471395999999999704e-01 1.566770234069604806e+00 3.527526304973140764e-02
9.518533999999999606e-01 1.573340358841550435e+00 3.520479083396663850e-02
9.565671999999999509e-01 1.498617390213725642e+00 3.509948867448041410e-02
9.612810000000000521e-01 1.429858297823789703e+00 3.500174511308107306e-02
9.659948999999999897e-01 1.434721357505851058e+00 3.494942789775857400e-02
9.707086999999999799e-01 1.472715873566608380e+00 3.491016790180238860e-02
9.754224999999999701e-01 1.451392885880864903e+00 3.482997043666503922e-02
9.801362999999999603e-01 1.429152632753450947e+00 3.474961628372421479e-02
9.848500999999999506e-01 1.378283223872877494e+00 3.466601246552242915e-02
9.895639000000000518e-01 1.383716549387585815e+00 3.461204278831357672e-02
9.942777000000000420e-01 1.323413799029175886e+00 3.450395250306818873e-02
9.989915000000000322e-01 1.324491387477191529e+00 3.445433042278166214e-02
1.003705000000000069e+00 1.292774992344280838e+00 3.437357347779594618e-02
1.008418999999999954e+00 1.265723759610335231e+00 3.430481677913902600e-02
1.013133000000000061e+00 1.263192185952560997e+00 3.422791335086333708e-02
1.017846999999999946e+00 1.265005234395390366e+00 3.417935067533368898e-02
1.022561000000000053e+00 1.225211550364877278e+00 3.410722888258411328e-02
1.027274000000000020e+00 1.180203798703443274e+00 3.402375170098585061e-02
1.031987999999999905e+00 1.214139246970246777e+00 3.397062842174065900e-02
1.036702000000000012e+00 1.187228698364607427e+00 3.389288848067079085e-02
1.041415999999999897e+00 1.151366572354732831e+00 3.383845757085169464e-02
1.046130000000000004e+00 1.144994768862371171e+00 3.379339548918514763e-02
1.050842999999999972e+00 1.140153449472233183e+00 3.370666383747376177e-02
1.055557000000000079e+00 1.156555701394288649e+00 3.366014405945483290e-02
1.060270999999999963e+00 1.138840627606200195e+00 3.359831577984250667e-02
1.064985000000000070e+00 1.072257306163710622e+00 3.350735580911513162e-02
1.069698999999999955e+00 1.050570862815999762e+00 3.343454671252363286e-02
1.074413000000000062e+00 1.040566905134218123e+00 3.336650961573750518e-02
1.079126000000000030e+00 1.055515982049770152e+00 3.333287297295789431e-02
1.083839999999999915e+00 1.038345852879827502e+00 3.328855942861961431e-02
1.088554000000000022e+00 1.028160618158681094e+00 3.322068575312343841e-02
1.093267999999999907e+00 9.955569300560179746e-01 3.312541484851345280e-02
1.097982000000000014e+00 1.028348656339585832e+00 3.309981161468901478e-02
1.102694999999999981e+00 1.040379251205346689e+00 3.306246066897258751e-02
1.107409000000000088e+00 9.830743359069815668e-01 3.297482660332787946e-02
1.112122999999999973e+00 9.140289524693679946e-01 3.287230820811137821e-02
1.116837000000000080e+00 8.742414275475600682e-01 3.279410613112206802e-02
1.121550999999999965e+00 8.801496558183624641e-01 3.276238381976329800e-02
1.126263999999999932e+00 8.949842380114999552e-01 3.271509511301123191e-02
1.130978000000000039e+00 9.023685017591952517e-01 3.264647270320395617e-02
1.135691999999999924e+00 8.954145883828458219e-01 3.260298630366600253e-02
1.140406000000000031e+00 8.802046755277729284e-01 3.255206458834045830e-02
1.145119999999999916e+00 8.669642163473928465e-01 3.249806989239643201e-02
1.149834000000000023e+00 8.322164694096650939e-01 3.240819179742876477e-02
1.154546999999999990e+00 7.836821629854311411e-01 3.233989718393044666e-02
1.159261000000000097e+00 8.057443837959294974e-01 3.230934745837146099e-02
1.163974999999999982e+00 8.044862069976642660e-01 3.226252227848285664e-02
1.168689000000000089e+00 7.952436600860018912e-01 3.222250644040675766e-02
1.173402999999999974e+00 7.944337830661519773e-01 3.216653032012704166e-02
1.178115999999999941e+00 7.445226871579503358e-01 3.207415861797297679e-02
1.182830000000000048e+00 7.427059851446905503e-01 3.202247368873237937e-02
1.187543999999999933e+00 7.256738768895081293e-01 3.194601443676687441e-02
1.192258000000000040e+00 7.389023988467015025e-01 3.190378843485156685e-02
1.196971999999999925e+00 7.130991226869989319e-01 3.186284515300976533e-02
1.201684999999999892e+00 7.616659566392899317e-01 3.186565402939721403e-02
1.206398999999999999e+00 6.604039195660983408e-01 3.185687176142266291e-02
1.211113000000000106e+00 7.018492253062508235e-01 3.283684675760173421e-02
1.215826999999999991e+00 6.713498318999286951e-01 3.353083562720037686e-02
1.220541000000000098e+00 6.627351672856444109e-01 3.403149620140716314e-02
1.225254999999999983e+00 6.531071755277443325e-01 3.444600934701563116e-02
1.229967999999999950e+00 6.218104767721536197e-01 3.480581622611766957e-02
1.234682000000000057e+00 6.602378578642077445e-01 3.517263645509954850e-02
1.239395999999999942e+00 6.385552949896048380e-01 3.549043839483650292e-02
1.244110000000000049e+00 5.816781552970783364e-01 3.575104046417123399e-02
1.248823999999999934e+00 6.588593507297143548e-01 3.608673310445821569e-02
1.253536999999999901e+00 6.117152182694290952e-01 3.633035551682651382e-02
1.258251000000000008e+00 6.104250276909350958e-01 3.652894856578293992e-02
1.262964999999999893e+00 5.298363967618159309e-01 3.656902097248736910e-02
1.267679000000000000e+00 5.402689790200517761e-01 3.663273479716908781e-02
1.272393000000000107e+00 5.697502223416456291e-01 3.646760085851905725e-02
1.277106000000000074e+00 5.781364308053219547e-01 3.518918683330771874e-02
1.281819999999999959e+00 5.813867013617466384e-01 3.439229737910382001e-02
1.286534000000000066e+00 5.207373915167826661e-01 3.379861145701805458e-02
1.291247999999999951e+00 5.349753414124874817e-01 3.339049731041815461e-02
1.295962000000000058e+00 5.709307494461512977e-01 3.306051148841700899e-02
1.300675000000000026e+00 5.364107227325637384e-01 3.274814342509784620e-02
1.305388999999999911e+00 5.163619693119699816e-01 3.245751342417605573e-02
1.310103000000000018e+00 4.883809657610282406e-01 3.219908353415817243e-02
1.314816999999999902e+00 5.020019220745436384e-01 3.199129748650800242e-02
1.319531000000000009e+00 5.149061900573738138e-01 3.181216652896693559e-02
1.324244999999999894e+00 4.764580924224625647e-01 3.168116089676795838e-02
1.328958000000000084e+00 4.423271041828963912e-01 3.157537836943040410e-02
1.333671999999999969e+00 5.064842344279091302e-01 3.154061861041047160e-02
1.338386000000000076e+00 4.440331487816026601e-01 3.144195523857186425e-02
1.343099999999999961e+00 4.227668007232491809e-01 3.135517944322102624e-02
1.347814000000000068e+00 4.431498201719752950e-01 3.128514030777766047e-02
1.352527000000000035e+00 4.364606864086406079e-01 3.123032891897492211e-02
1.357240999999999920e+00 4.656318808639165474e-01 3.118252376098662459e-02
1.361955000000000027e+00 4.415793218985541446e-01 3.110257318710363608e-02
1.366668999999999912e+00 4.894503347341649380e-01 3.106483277428069220e-02
1.371383000000000019e+00 4.397162607505527565e-01 3.097776743213777675e-02
1.376095999999999986e+00 4.428010392233535097e-01 3.092971562306955080e-02
1.380810000000000093e+00 4.275827739770731717e-01 3.085950142623676909e-02
1.385523999999999978e+00 3.841921346429443829e-01 3.077345344213852987e-02
1.390238000000000085e+00 4.067464540982595467e-01 3.073301196931950419e-02
1.394951999999999970e+00 4.352781020328018724e-01 3.070001396737195506e-02
1.399666000000000077e+00 3.980999293067340461e-01 3.063332520883313079e-02
1.404379000000000044e+00 3.464277485665913647e-01 3.054042567768914043e-02
1.409092999999999929e+00 3.552482134480117737e-01 3.049112935807281669e-02
1.413807000000000036e+00 3.615424128551463778e-01 3.045298286154664649e-02
1.418520999999999921e+00 3.230194652397291311e-01 3.037566701673298508e-02
1.423235000000000028e+00 3.647895745373876397e-01 3.033411120219035861e-02
1.427947999999999995e+00 3.406858879007156893e-01 3.027996766985654661e-02
1.432662000000000102e+00 3.530738625553082599e-01 3.024875684277809548e-02
1.437375999999999987e+00 4.044336936408423622e-01 3.022462122990318689e-02
1.442090000000000094e+00 3.565708800821107416e-01 3.014984842229594120e-02
1.446803999999999979e+00 3.577858219311718657e-01 3.009944961797308971e-02
1.451516999999999946e+00 3.537334437711663893e-01 3.005028246184794985e-02
1.456231000000000053e+00 3.626465809877483237e-01 3.001004505529535071e-02
1.460944999999999938e+00 3.527053319650599317e-01 2.995997997305331617e-02
1.465659000000000045e+00 3.093914492116403570e-01 2.989331457471483197e-02
1.470372999999999930e+00 2.903472209734315190e-01 2.983416837110957134e-02
1.475087000000000037e+00 3.290102891255597406e-01 2.981046979305382316e-02
1.479800000000000004e+00 3.445589575189298981e-01 2.977495095821025214e-02
1.484513999999999889e+00 3.657153293588867871e-01 2.973282186809897421e-02
1.489227999999999996e+00 3.304939125618732709e-01 2.967935544490157840e-02
1.493942000000000103e+00 2.975092578837260082e-01 2.962326793174644216e-02
1.498655999999999988e+00 2.482890827795440902e-01 2.956437458579413979e-02
1.503368999999999955e+00 2.658426555577309003e-01 2.974519015464933969e-02
1.508083000000000062e+00 2.868389417187625079e-01 3.064050039631033284e-02
1.512796999999999947e+00 2.518959442598145415e-01 3.122293018839158996e-02
1.517511000000000054e+00 2.990731815220705747e-01 3.169209532038404914e-02
1.522224999999999939e+00 2.973105775997411104e-01 3.206721007485895808e-02
1.526937999999999906e+00 2.914047626726546381e-01 3.239961738711565759e-02
1.531652000000000013e+00 2.574727487295356276e-01 3.224337711179715155e-02
1.536365999999999898e+00 3.167115964620783597e-01 3.147171705014935317e-02
1.541080000000000005e+00 2.935076304730565577e-01 3.102573675228709540e-02
1.545793999999999890e+00 2.601662470680185524e-01 3.065581969946726271e-02
1.550507999999999997e+00 2.590514913995919932e-01 3.035331323259668479e-02
1.555220999999999965e+00 2.627356777755864847e-01 3.009214719652791858e-02
1.559935000000000072e+00 2.932764974263892821e-01 2.981170859674006982e-02
1.564648999999999957e+00 2.781549560203491200e-01 2.950810105016497473e-02
1.569363000000000063e+00 2.560456326557173923e-01 2.926373978557706909e-02
1.574076999999999948e+00 2.672985581183120463e-01 2.912415254879399326e-02
1.578789999999999916e+00 2.277220196442798772e-01 2.900469561183882314e-02
1.583504000000000023e+00 2.800231740291863614e-01 2.898863969312122715e-02
1.588217999999999908e+00 2.713998473742397777e-01 2.900209561767684921e-02
1.592932000000000015e+00 2.234338526192457264e-01 2.901799291621679280e-02
1.597645999999999900e+00 2.306434981756504410e-01 2.905402942449059403e-02
1.602359000000000089e+00 2.332400255734086159e-01 2.906532825271773701e-02
1.607072999999999974e+00 2.182050154743664372e-01 2.901727793665835956e-02
1.611787000000000081e+00 2.297016329489199593e-01 2.897820287702662298e-02
1.616500999999999966e+00 2.054331315154884763e-01 2.891225564468028961e-02
1.621215000000000073e+00 2.191717095061009035e-01 2.886649489250212378e-02
1.625928000000000040e+00 2.258341669924803785e-01 2.882888156621907574e-02
1.630641999999999925e+00 2.358589018112562385e-01 2.879478514916300816e-02
1.635356000000000032e+00 2.469017987685506732e-01 2.874904226732065415e-02
1.640069999999999917e+00 2.071288110828626294e-01 2.868075855824447559e-02
1.644784000000000024e+00 1.983608703088264313e-01 2.864504250494007143e-02
1.649497999999999909e+00 2.319034796064572690e-01 2.861940298268261795e-02
1.654211000000000098e+00 1.841597898749351148e-01 2.854833771109896445e-02
1.658924999999999983e+00 1.973681782642703608e-01 2.850367228194648425e-02
1.663639000000000090e+00 2.016916598253813697e-01 2.846717215744970844e-02
1.668352999999999975e+00 2.153842818282912519e-01 2.843781243807597461e-02
1.673067000000000082e+00 2.229953342455562593e-01 2.840132501488073016e-02
1.677780000000000049e+00 2.353883018960315210e-01 2.835717839917038796e-02
1.682493999999999934e+00 2.022707066067656323e-01 2.830615822557182304e-02
1.687208000000000041e+00 1.779771888845603500e-01 2.825647286327841179e-02
1.691921999999999926e+00 1.973249573234019394e-01 2.822884665837290322e-02
1.696636000000000033e+00 2.354451620732529449e-01 2.820280752568688279e-02
1.701349000000000000e+00 1.677050957779517848e-01 2.813119795816111657e-02
1.706063000000000107e+00 1.308577629006912879e-01 2.807597180918161572e-02
1.710776999999999992e+00 1.654470672074548343e-01 2.805591823134357884e-02
1.715491000000000099e+00 2.136124721462461518e-01 2.803936948420377231e-02
1.720204999999999984e+00 2.252473841868836979e-01 2.800503509362240948e-02
1.724919000000000091e+00 2.099651858548385874e-01 2.796451416300882800e-02
1.729632000000000058e+00 2.204236525931665691e-01 2.793450253867897290e-02
1.734345999999999943e+00 2.012248154482042251e-01 2.788527882778259540e-02
1.739060000000000050e+00 1.974312589588000932e-01 2.784194687757689246e-02
1.743773999999999935e+00 1.996095351185314115e-01 2.780929931273802211e-02
1.748488000000000042e+00 1.485855000651472579e-01 2.775088270805432800e-02
1.753201000000000009e+00 1.791455165167960273e-01 2.772157472061483399e-02
1.757914999999999894e+00 1.382081303753255330e-01 2.767100008842243372e-02
1.762629000000000001e+00 1.524480357375491424e-01 2.764688848954709177e-02
1.767343000000000108e+00 1.828375319259178955e-01 2.762433296166702523e-02
1.772056999999999993e+00 2.013296142819857304e-01 2.759711711530679276e-02
1.776769999999999960e+00 1.914820724198428026e-01 2.757144407970084019e-02
1.781484000000000067e+00 2.237274236056518151e-01 2.754879102367731661e-02
1.786197999999999952e+00 1.769720326752256268e-01 2.748189577193067487e-02
1.790912000000000059e+00 1.944437511402377083e-01 2.746014929503649490e-02
1.795625999999999944e+00 1.696956986252576571e-01 2.740870920514341946e-02
1.800340000000000051e+00 1.775865616041204242e-01 2.737426804501208108e-02
1.805053000000000019e+00 1.935927381418231230e-01 2.735343950001637228e-02
1.809766999999999904e+00 1.480298219637516122e-01 2.730267304076317361e-02
1.814481000000000011e+00 1.704169079033351630e-01 2.727062691037692929e-02
1.819194999999999895e+00 1.496881300495139511e-01 2.723154998579957811e-02
1.823909000000000002e+00 1.281545890344277794e-01 2.719100404178315458e-02
1.828621999999999970e+00 1.402115405916407875e-01 2.716456649794844747e-02
1.833336000000000077e+00 1.837028870210929699e-01 2.714574294968641333e-02
1.838049999999999962e+00 1.624563568543631875e-01 2.710278640927256746e-02
1.842764000000000069e+00 1.915103567240409033e-01 2.708135858617268313e-02
1.847477999999999954e+00 1.066371906763112082e-01 2.701759749395032592e-02
1.852190999999999921e+00 1.704997367735102409e-01 2.702810538713264557e-02
1.856905000000000028e+00 1.596912402267028630e-01 2.697096847374061412e-02
